week,day,hour,level,seat_type,occupancy
6,5,11,6,Windowed.Seats,26
6,5,11,6Chinese,Diagonal.Seats,8
6,5,11,6Chinese,Cubicle.seats,13
6,5,11,6Chinese,Windowed.Seats,13
6,5,12,3,Discussion.Cubicles,20
6,5,12,3,Soft.seats,12
6,5,12,3,Moveable.seats,8
6,5,12,4,Soft.seats,103
6,5,12,4,Sofa,32
6,5,12,5,Windowed.Seats,33
6,5,12,5,X4.man.tables,18
6,5,12,5,X8.man.tables,12
6,5,12,6,Diagonal.Seats,20
6,5,12,6,Cubicle.seats,33
6,5,12,6,Windowed.Seats,32
6,5,12,6Chinese,Diagonal.Seats,10
6,5,12,6Chinese,Cubicle.seats,16
6,5,12,6Chinese,Windowed.Seats,16
6,5,13,3,Discussion.Cubicles,35
6,5,13,3,Soft.seats,20
6,5,13,3,Moveable.seats,15
6,5,13,4,Soft.seats,114
6,5,13,4,Sofa,32
6,5,13,5,Windowed.Seats,49
6,5,13,5,X4.man.tables,27
6,5,13,5,X8.man.tables,17
6,5,13,6,Diagonal.Seats,24
6,5,13,6,Cubicle.seats,40
6,5,13,6,Windowed.Seats,39
6,5,13,6Chinese,Diagonal.Seats,21
6,5,13,6Chinese,Cubicle.seats,22
6,5,13,6Chinese,Windowed.Seats,20
6,5,14,3,Discussion.Cubicles,34
6,5,14,3,Soft.seats,34
6,5,14,3,Moveable.seats,16
6,5,14,4,Soft.seats,154
6,5,14,4,Sofa,32
6,5,14,5,Windowed.Seats,66
6,5,14,5,X4.man.tables,36
6,5,14,5,X8.man.tables,23
6,5,14,6,Diagonal.Seats,47
6,5,14,6,Cubicle.seats,48
6,5,14,6,Windowed.Seats,44
6,5,14,6Chinese,Diagonal.Seats,29
6,5,14,6Chinese,Cubicle.seats,29
6,5,14,6Chinese,Windowed.Seats,27
6,5,15,3,Discussion.Cubicles,38
6,5,15,3,Soft.seats,37
6,5,15,3,Moveable.seats,18
6,5,15,4,Soft.seats,155
6,5,15,4,Sofa,32
6,5,15,5,Windowed.Seats,60
6,5,15,5,X4.man.tables,59
6,5,15,5,X8.man.tables,42
6,5,15,6,Diagonal.Seats,49
6,5,15,6,Cubicle.seats,50
6,5,15,6,Windowed.Seats,46
6,5,15,6Chinese,Diagonal.Seats,34
6,5,15,6Chinese,Cubicle.seats,35
6,5,15,6Chinese,Windowed.Seats,33
6,5,16,3,Discussion.Cubicles,40
6,5,16,3,Soft.seats,39
6,5,16,3,Moveable.seats,19
6,5,16,4,Soft.seats,163
6,5,16,4,Sofa,32
6,5,16,5,Windowed.Seats,63
6,5,16,5,X4.man.tables,62
6,5,16,5,X8.man.tables,45
6,5,16,6,Diagonal.Seats,51
6,5,16,6,Cubicle.seats,52
6,5,16,6,Windowed.Seats,48
6,5,16,6Chinese,Diagonal.Seats,36
6,5,16,6Chinese,Cubicle.seats,37
6,5,16,6Chinese,Windowed.Seats,34
6,5,17,3,Discussion.Cubicles,36
6,5,17,3,Soft.seats,35
6,5,17,3,Moveable.seats,17
6,5,17,4,Soft.seats,162
6,5,17,4,Sofa,32
6,5,17,5,Windowed.Seats,69
6,5,17,5,X4.man.tables,38
6,5,17,5,X8.man.tables,24
6,5,17,6,Diagonal.Seats,49
6,5,17,6,Cubicle.seats,51
6,5,17,6,Windowed.Seats,47
6,5,17,6Chinese,Diagonal.Seats,30
6,5,17,6Chinese,Cubicle.seats,31
6,5,17,6Chinese,Windowed.Seats,29
6,5,18,3,Discussion.Cubicles,34
6,5,18,3,Soft.seats,20
6,5,18,3,Moveable.seats,14
6,5,18,4,Soft.seats,111
6,5,18,4,Sofa,32
6,5,18,5,Windowed.Seats,48
6,5,18,5,X4.man.tables,26
6,5,18,5,X8.man.tables,17
6,5,18,6,Diagonal.Seats,24
6,5,18,6,Cubicle.seats,39
6,5,18,6,Windowed.Seats,38
6,5,18,6Chinese,Diagonal.Seats,21
6,5,18,6Chinese,Cubicle.seats,22
6,5,18,6Chinese,Windowed.Seats,20
6,5,19,3,Discussion.Cubicles,15
6,5,19,3,Soft.seats,9
6,5,19,3,Moveable.seats,6
6,5,19,4,Soft.seats,47
6,5,19,4,Sofa,31
6,5,19,5,Windowed.Seats,24
6,5,19,5,X4.man.tables,13
6,5,19,5,X8.man.tables,9
6,5,19,6,Diagonal.Seats,15
6,5,19,6,Cubicle.seats,25
6,5,19,6,Windowed.Seats,24
6,5,19,6Chinese,Diagonal.Seats,8
6,5,19,6Chinese,Cubicle.seats,12
6,5,19,6Chinese,Windowed.Seats,12
6,5,20,3,Discussion.Cubicles,10
6,5,20,3,Soft.seats,6
6,5,20,3,Moveable.seats,5
6,5,20,4,Soft.seats,32
6,5,20,4,Sofa,21
6,5,20,5,Windowed.Seats,17
6,5,20,5,X4.man.tables,9
6,5,20,5,X8.man.tables,6
6,5,20,6,Diagonal.Seats,10
6,5,20,6,Cubicle.seats,17
6,5,20,6,Windowed.Seats,16
6,5,20,6Chinese,Diagonal.Seats,5
6,5,20,6Chinese,Cubicle.seats,9
6,5,20,6Chinese,Windowed.Seats,8
6,5,21,3,Discussion.Cubicles,5
6,5,21,3,Soft.seats,3
6,5,21,3,Moveable.seats,2
6,5,21,4,Soft.seats,14
6,5,21,4,Sofa,10
6,5,21,5,Windowed.Seats,7
6,5,21,5,X4.man.tables,4
6,5,21,5,X8.man.tables,3
6,5,21,6,Diagonal.Seats,5
6,5,21,6,Cubicle.seats,7
6,5,21,6,Windowed.Seats,7
6,5,21,6Chinese,Diagonal.Seats,3
6,5,21,6Chinese,Cubicle.seats,4
6,5,21,6Chinese,Windowed.Seats,4
7,1,9,3,Discussion.Cubicles,2
7,1,9,3,Soft.seats,1
7,1,9,3,Moveable.seats,1
7,1,9,4,Soft.seats,5
7,1,9,4,Sofa,4
7,1,9,5,Windowed.Seats,3
7,1,9,5,X4.man.tables,2
7,1,9,5,X8.man.tables,1
7,1,9,6,Diagonal.Seats,2
7,1,9,6,Cubicle.seats,3
7,1,9,6,Windowed.Seats,3
7,1,9,6Chinese,Diagonal.Seats,1
7,1,9,6Chinese,Cubicle.seats,2
7,1,9,6Chinese,Windowed.Seats,2
7,1,10,3,Discussion.Cubicles,8
7,1,10,3,Soft.seats,5
7,1,10,3,Moveable.seats,4
7,1,10,4,Soft.seats,25
7,1,10,4,Sofa,17
7,1,10,5,Windowed.Seats,13
7,1,10,5,X4.man.tables,7
7,1,10,5,X8.man.tables,5
7,1,10,6,Diagonal.Seats,8
7,1,10,6,Cubicle.seats,13
7,1,10,6,Windowed.Seats,13
7,1,10,6Chinese,Diagonal.Seats,4
7,1,10,6Chinese,Cubicle.seats,7
7,1,10,6Chinese,Windowed.Seats,7
7,1,11,3,Discussion.Cubicles,17
7,1,11,3,Soft.seats,10
7,1,11,3,Moveable.seats,8
7,1,11,4,Soft.seats,90
7,1,11,4,Sofa,32
7,1,11,5,Windowed.Seats,29
7,1,11,5,X4.man.tables,16
7,1,11,5,X8.man.tables,10
7,1,11,6,Diagonal.Seats,18
7,1,11,6,Cubicle.seats,29
7,1,11,6,Windowed.Seats,28
7,1,11,6Chinese,Diagonal.Seats,9
7,1,11,6Chinese,Cubicle.seats,14
7,1,11,6Chinese,Windowed.Seats,14
7,1,12,3,Discussion.Cubicles,27
7,1,12,3,Soft.seats,16
7,1,12,3,Moveable.seats,12
7,1,12,4,Soft.seats,88
7,1,12,4,Sofa,32
7,1,12,5,Windowed.Seats,38
7,1,12,5,X4.man.tables,21
7,1,12,5,X8.man.tables,13
7,1,12,6,Diagonal.Seats,19
7,1,12,6,Cubicle.seats,31
7,1,12,6,Windowed.Seats,30
7,1,12,6Chinese,Diagonal.Seats,12
7,1,12,6Chinese,Cubicle.seats,19
7,1,12,6Chinese,Windowed.Seats,19
7,1,13,3,Discussion.Cubicles,28
7,1,13,3,Soft.seats,17
7,1,13,3,Moveable.seats,12
7,1,13,4,Soft.seats,94
7,1,13,4,Sofa,32
7,1,13,5,Windowed.Seats,40
7,1,13,5,X4.man.tables,22
7,1,13,5,X8.man.tables,14
7,1,13,6,Diagonal.Seats,20
7,1,13,6,Cubicle.seats,33
7,1,13,6,Windowed.Seats,32
7,1,13,6Chinese,Diagonal.Seats,12
7,1,13,6Chinese,Cubicle.seats,20
7,1,13,6Chinese,Windowed.Seats,20
7,1,14,3,Discussion.Cubicles,33
7,1,14,3,Soft.seats,20
7,1,14,3,Moveable.seats,14
7,1,14,4,Soft.seats,109
7,1,14,4,Sofa,32
7,1,14,5,Windowed.Seats,47
7,1,14,5,X4.man.tables,26
7,1,14,5,X8.man.tables,16
7,1,14,6,Diagonal.Seats,23
7,1,14,6,Cubicle.seats,38
7,1,14,6,Windowed.Seats,38
7,1,14,6Chinese,Diagonal.Seats,21
7,1,14,6Chinese,Cubicle.seats,21
7,1,14,6Chinese,Windowed.Seats,20
7,1,15,3,Discussion.Cubicles,30
7,1,15,3,Soft.seats,30
7,1,15,3,Moveable.seats,14
7,1,15,4,Soft.seats,134
7,1,15,4,Sofa,32
7,1,15,5,Windowed.Seats,57
7,1,15,5,X4.man.tables,31
7,1,15,5,X8.man.tables,20
7,1,15,6,Diagonal.Seats,29
7,1,15,6,Cubicle.seats,47
7,1,15,6,Windowed.Seats,46
7,1,15,6Chinese,Diagonal.Seats,25
7,1,15,6Chinese,Cubicle.seats,26
7,1,15,6Chinese,Windowed.Seats,24
7,1,16,3,Discussion.Cubicles,32
7,1,16,3,Soft.seats,31
7,1,16,3,Moveable.seats,15
7,1,16,4,Soft.seats,144
7,1,16,4,Sofa,32
7,1,16,5,Windowed.Seats,61
7,1,16,5,X4.man.tables,34
7,1,16,5,X8.man.tables,21
7,1,16,6,Diagonal.Seats,44
7,1,16,6,Cubicle.seats,45
7,1,16,6,Windowed.Seats,42
7,1,16,6Chinese,Diagonal.Seats,27
7,1,16,6Chinese,Cubicle.seats,28
7,1,16,6Chinese,Windowed.Seats,26
7,1,17,3,Discussion.Cubicles,29
7,1,17,3,Soft.seats,29
7,1,17,3,Moveable.seats,14
7,1,17,4,Soft.seats,132
7,1,17,4,Sofa,32
7,1,17,5,Windowed.Seats,56
7,1,17,5,X4.man.tables,31
7,1,17,5,X8.man.tables,20
7,1,17,6,Diagonal.Seats,28
7,1,17,6,Cubicle.seats,46
7,1,17,6,Windowed.Seats,45
7,1,17,6Chinese,Diagonal.Seats,25
7,1,17,6Chinese,Cubicle.seats,25
7,1,17,6Chinese,Windowed.Seats,23
7,1,18,3,Discussion.Cubicles,32
7,1,18,3,Soft.seats,19
7,1,18,3,Moveable.seats,14
7,1,18,4,Soft.seats,105
7,1,18,4,Sofa,32
7,1,18,5,Windowed.Seats,45
7,1,18,5,X4.man.tables,24
7,1,18,5,X8.man.tables,16
7,1,18,6,Diagonal.Seats,22
7,1,18,6,Cubicle.seats,37
7,1,18,6,Windowed.Seats,36
7,1,18,6Chinese,Diagonal.Seats,20
7,1,18,6Chinese,Cubicle.seats,20
7,1,18,6Chinese,Windowed.Seats,19
7,1,19,3,Discussion.Cubicles,18
7,1,19,3,Soft.seats,11
7,1,19,3,Moveable.seats,8
7,1,19,4,Soft.seats,94
7,1,19,4,Sofa,32
7,1,19,5,Windowed.Seats,30
7,1,19,5,X4.man.tables,16
7,1,19,5,X8.man.tables,10
7,1,19,6,Diagonal.Seats,18
7,1,19,6,Cubicle.seats,30
7,1,19,6,Windowed.Seats,29
7,1,19,6Chinese,Diagonal.Seats,9
7,1,19,6Chinese,Cubicle.seats,15
7,1,19,6Chinese,Windowed.Seats,15
7,1,20,3,Discussion.Cubicles,14
7,1,20,3,Soft.seats,8
7,1,20,3,Moveable.seats,6
7,1,20,4,Soft.seats,44
7,1,20,4,Sofa,29
7,1,20,5,Windowed.Seats,23
7,1,20,5,X4.man.tables,13
7,1,20,5,X8.man.tables,8
7,1,20,6,Diagonal.Seats,14
7,1,20,6,Cubicle.seats,23
7,1,20,6,Windowed.Seats,22
7,1,20,6Chinese,Diagonal.Seats,7
7,1,20,6Chinese,Cubicle.seats,11
7,1,20,6Chinese,Windowed.Seats,11
7,1,21,3,Discussion.Cubicles,6
7,1,21,3,Soft.seats,4
7,1,21,3,Moveable.seats,3
7,1,21,4,Soft.seats,19
7,1,21,4,Sofa,13
7,1,21,5,Windowed.Seats,10
7,1,21,5,X4.man.tables,6
7,1,21,5,X8.man.tables,4
7,1,21,6,Diagonal.Seats,6
7,1,21,6,Cubicle.seats,10
7,1,21,6,Windowed.Seats,10
7,1,21,6Chinese,Diagonal.Seats,3
7,1,21,6Chinese,Cubicle.seats,5
7,1,21,6Chinese,Windowed.Seats,5
7,2,9,3,Discussion.Cubicles,2
7,2,9,3,Soft.seats,2
7,2,9,3,Moveable.seats,1
7,2,9,4,Soft.seats,5
7,2,9,4,Sofa,4
7,2,9,5,Windowed.Seats,3
7,2,9,5,X4.man.tables,2
7,2,9,5,X8.man.tables,1
7,2,9,6,Diagonal.Seats,2
7,2,9,6,Cubicle.seats,3
7,2,9,6,Windowed.Seats,3
7,2,9,6Chinese,Diagonal.Seats,1
7,2,9,6Chinese,Cubicle.seats,2
7,2,9,6Chinese,Windowed.Seats,2
7,2,10,3,Discussion.Cubicles,8
7,2,10,3,Soft.seats,5
7,2,10,3,Moveable.seats,4
7,2,10,4,Soft.seats,25
7,2,10,4,Sofa,17
7,2,10,5,Windowed.Seats,13
7,2,10,5,X4.man.tables,7
7,2,10,5,X8.man.tables,5
7,2,10,6,Diagonal.Seats,8
7,2,10,6,Cubicle.seats,13
7,2,10,6,Windowed.Seats,13
7,2,10,6Chinese,Diagonal.Seats,4
7,2,10,6Chinese,Cubicle.seats,7
7,2,10,6Chinese,Windowed.Seats,7
7,2,11,3,Discussion.Cubicles,18
7,2,11,3,Soft.seats,11
7,2,11,3,Moveable.seats,8
7,2,11,4,Soft.seats,94
7,2,11,4,Sofa,32
7,2,11,5,Windowed.Seats,30
7,2,11,5,X4.man.tables,16
7,2,11,5,X8.man.tables,10
7,2,11,6,Diagonal.Seats,18
7,2,11,6,Cubicle.seats,30
7,2,11,6,Windowed.Seats,29
7,2,11,6Chinese,Diagonal.Seats,9
7,2,11,6Chinese,Cubicle.seats,15
7,2,11,6Chinese,Windowed.Seats,15
7,2,12,3,Discussion.Cubicles,28
7,2,12,3,Soft.seats,17
7,2,12,3,Moveable.seats,12
7,2,12,4,Soft.seats,94
7,2,12,4,Sofa,32
7,2,12,5,Windowed.Seats,40
7,2,12,5,X4.man.tables,22
7,2,12,5,X8.man.tables,14
7,2,12,6,Diagonal.Seats,20
7,2,12,6,Cubicle.seats,33
7,2,12,6,Windowed.Seats,32
7,2,12,6Chinese,Diagonal.Seats,12
7,2,12,6Chinese,Cubicle.seats,20
7,2,12,6Chinese,Windowed.Seats,20
7,2,13,3,Discussion.Cubicles,27
7,2,13,3,Soft.seats,16
7,2,13,3,Moveable.seats,12
7,2,13,4,Soft.seats,89
7,2,13,4,Sofa,32
7,2,13,5,Windowed.Seats,38
7,2,13,5,X4.man.tables,21
7,2,13,5,X8.man.tables,13
7,2,13,6,Diagonal.Seats,19
7,2,13,6,Cubicle.seats,31
7,2,13,6,Windowed.Seats,31
7,2,13,6Chinese,Diagonal.Seats,12
7,2,13,6Chinese,Cubicle.seats,19
7,2,13,6Chinese,Windowed.Seats,19
7,2,14,3,Discussion.Cubicles,33
7,2,14,3,Soft.seats,19
7,2,14,3,Moveable.seats,14
7,2,14,4,Soft.seats,109
7,2,14,4,Sofa,32
7,2,14,5,Windowed.Seats,47
7,2,14,5,X4.man.tables,26
7,2,14,5,X8.man.tables,16
7,2,14,6,Diagonal.Seats,23
7,2,14,6,Cubicle.seats,38
7,2,14,6,Windowed.Seats,37
7,2,14,6Chinese,Diagonal.Seats,20
7,2,14,6Chinese,Cubicle.seats,21
7,2,14,6Chinese,Windowed.Seats,19
7,2,15,3,Discussion.Cubicles,32
7,2,15,3,Soft.seats,31
7,2,15,3,Moveable.seats,15
7,2,15,4,Soft.seats,144
7,2,15,4,Sofa,32
7,2,15,5,Windowed.Seats,61
7,2,15,5,X4.man.tables,34
7,2,15,5,X8.man.tables,21
7,2,15,6,Diagonal.Seats,44
7,2,15,6,Cubicle.seats,45
7,2,15,6,Windowed.Seats,42
7,2,15,6Chinese,Diagonal.Seats,27
7,2,15,6Chinese,Cubicle.seats,28
7,2,15,6Chinese,Windowed.Seats,26
7,2,16,3,Discussion.Cubicles,35
7,2,16,3,Soft.seats,34
7,2,16,3,Moveable.seats,17
7,2,16,4,Soft.seats,158
7,2,16,4,Sofa,32
7,2,16,5,Windowed.Seats,67
7,2,16,5,X4.man.tables,37
7,2,16,5,X8.man.tables,23
7,2,16,6,Diagonal.Seats,48
7,2,16,6,Cubicle.seats,49
7,2,16,6,Windowed.Seats,45
7,2,16,6Chinese,Diagonal.Seats,29
7,2,16,6Chinese,Cubicle.seats,30
7,2,16,6Chinese,Windowed.Seats,28
7,2,17,3,Discussion.Cubicles,33
7,2,17,3,Soft.seats,32
7,2,17,3,Moveable.seats,16
7,2,17,4,Soft.seats,147
7,2,17,4,Sofa,32
7,2,17,5,Windowed.Seats,63
7,2,17,5,X4.man.tables,34
7,2,17,5,X8.man.tables,22
7,2,17,6,Diagonal.Seats,45
7,2,17,6,Cubicle.seats,46
7,2,17,6,Windowed.Seats,43
7,2,17,6Chinese,Diagonal.Seats,27
7,2,17,6Chinese,Cubicle.seats,28
7,2,17,6Chinese,Windowed.Seats,26
7,2,18,3,Discussion.Cubicles,35
7,2,18,3,Soft.seats,20
7,2,18,3,Moveable.seats,15
7,2,18,4,Soft.seats,114
7,2,18,4,Sofa,32
7,2,18,5,Windowed.Seats,49
7,2,18,5,X4.man.tables,27
7,2,18,5,X8.man.tables,17
7,2,18,6,Diagonal.Seats,24
7,2,18,6,Cubicle.seats,40
7,2,18,6,Windowed.Seats,39
7,2,18,6Chinese,Diagonal.Seats,21
7,2,18,6Chinese,Cubicle.seats,22
7,2,18,6Chinese,Windowed.Seats,20
7,2,19,3,Discussion.Cubicles,20
7,2,19,3,Soft.seats,12
7,2,19,3,Moveable.seats,8
7,2,19,4,Soft.seats,103
7,2,19,4,Sofa,32
7,2,19,5,Windowed.Seats,32
7,2,19,5,X4.man.tables,18
7,2,19,5,X8.man.tables,11
7,2,19,6,Diagonal.Seats,20
7,2,19,6,Cubicle.seats,33
7,2,19,6,Windowed.Seats,32
7,2,19,6Chinese,Diagonal.Seats,10
7,2,19,6Chinese,Cubicle.seats,16
7,2,19,6Chinese,Windowed.Seats,16
7,2,20,3,Discussion.Cubicles,15
7,2,20,3,Soft.seats,9
7,2,20,3,Moveable.seats,7
7,2,20,4,Soft.seats,48
7,2,20,4,Sofa,31
7,2,20,5,Windowed.Seats,25
7,2,20,5,X4.man.tables,14
7,2,20,5,X8.man.tables,9
7,2,20,6,Diagonal.Seats,15
7,2,20,6,Cubicle.seats,25
7,2,20,6,Windowed.Seats,24
7,2,20,6Chinese,Diagonal.Seats,8
7,2,20,6Chinese,Cubicle.seats,13
7,2,20,6Chinese,Windowed.Seats,12
7,2,21,3,Discussion.Cubicles,7
7,2,21,3,Soft.seats,4
7,2,21,3,Moveable.seats,3
7,2,21,4,Soft.seats,22
7,2,21,4,Sofa,15
7,2,21,5,Windowed.Seats,12
7,2,21,5,X4.man.tables,7
7,2,21,5,X8.man.tables,4
7,2,21,6,Diagonal.Seats,7
7,2,21,6,Cubicle.seats,12
7,2,21,6,Windowed.Seats,11
7,2,21,6Chinese,Diagonal.Seats,4
7,2,21,6Chinese,Cubicle.seats,6
7,2,21,6Chinese,Windowed.Seats,6
7,3,9,3,Discussion.Cubicles,2
7,3,9,3,Soft.seats,2
7,3,9,3,Moveable.seats,1
7,3,9,4,Soft.seats,5
7,3,9,4,Sofa,4
7,3,9,5,Windowed.Seats,3
7,3,9,5,X4.man.tables,2
7,3,9,5,X8.man.tables,1
7,3,9,6,Diagonal.Seats,2
7,3,9,6,Cubicle.seats,3
7,3,9,6,Windowed.Seats,3
7,3,9,6Chinese,Diagonal.Seats,1
7,3,9,6Chinese,Cubicle.seats,2
7,3,9,6Chinese,Windowed.Seats,2
7,3,10,3,Discussion.Cubicles,9
7,3,10,3,Soft.seats,5
7,3,10,3,Moveable.seats,4
7,3,10,4,Soft.seats,27
7,3,10,4,Sofa,18
7,3,10,5,Windowed.Seats,14
7,3,10,5,X4.man.tables,8
7,3,10,5,X8.man.tables,5
7,3,10,6,Diagonal.Seats,9
7,3,10,6,Cubicle.seats,14
7,3,10,6,Windowed.Seats,14
7,3,10,6Chinese,Diagonal.Seats,5
7,3,10,6Chinese,Cubicle.seats,7
7,3,10,6Chinese,Windowed.Seats,7
7,3,11,3,Discussion.Cubicles,18
7,3,11,3,Soft.seats,11
7,3,11,3,Moveable.seats,8
7,3,11,4,Soft.seats,94
7,3,11,4,Sofa,32
7,3,11,5,Windowed.Seats,30
7,3,11,5,X4.man.tables,16
7,3,11,5,X8.man.tables,10
7,3,11,6,Diagonal.Seats,18
7,3,11,6,Cubicle.seats,30
7,3,11,6,Windowed.Seats,29
7,3,11,6Chinese,Diagonal.Seats,9
7,3,11,6Chinese,Cubicle.seats,15
7,3,11,6Chinese,Windowed.Seats,15
7,3,12,3,Discussion.Cubicles,29
7,3,12,3,Soft.seats,17
7,3,12,3,Moveable.seats,13
7,3,12,4,Soft.seats,96
7,3,12,4,Sofa,32
7,3,12,5,Windowed.Seats,41
7,3,12,5,X4.man.tables,23
7,3,12,5,X8.man.tables,14
7,3,12,6,Diagonal.Seats,21
7,3,12,6,Cubicle.seats,34
7,3,12,6,Windowed.Seats,33
7,3,12,6Chinese,Diagonal.Seats,13
7,3,12,6Chinese,Cubicle.seats,21
7,3,12,6Chinese,Windowed.Seats,21
7,3,13,3,Discussion.Cubicles,29
7,3,13,3,Soft.seats,17
7,3,13,3,Moveable.seats,13
7,3,13,4,Soft.seats,97
7,3,13,4,Sofa,32
7,3,13,5,Windowed.Seats,41
7,3,13,5,X4.man.tables,23
7,3,13,5,X8.man.tables,14
7,3,13,6,Diagonal.Seats,21
7,3,13,6,Cubicle.seats,34
7,3,13,6,Windowed.Seats,33
7,3,13,6Chinese,Diagonal.Seats,13
7,3,13,6Chinese,Cubicle.seats,21
7,3,13,6Chinese,Windowed.Seats,21
7,3,14,3,Discussion.Cubicles,33
7,3,14,3,Soft.seats,20
7,3,14,3,Moveable.seats,14
7,3,14,4,Soft.seats,110
7,3,14,4,Sofa,32
7,3,14,5,Windowed.Seats,47
7,3,14,5,X4.man.tables,26
7,3,14,5,X8.man.tables,16
7,3,14,6,Diagonal.Seats,23
7,3,14,6,Cubicle.seats,38
7,3,14,6,Windowed.Seats,38
7,3,14,6Chinese,Diagonal.Seats,21
7,3,14,6Chinese,Cubicle.seats,21
7,3,14,6Chinese,Windowed.Seats,20
7,3,15,3,Discussion.Cubicles,31
7,3,15,3,Soft.seats,31
7,3,15,3,Moveable.seats,15
7,3,15,4,Soft.seats,141
7,3,15,4,Sofa,32
7,3,15,5,Windowed.Seats,60
7,3,15,5,X4.man.tables,33
7,3,15,5,X8.man.tables,21
7,3,15,6,Diagonal.Seats,30
7,3,15,6,Cubicle.seats,49
7,3,15,6,Windowed.Seats,48
7,3,15,6Chinese,Diagonal.Seats,26
7,3,15,6Chinese,Cubicle.seats,27
7,3,15,6Chinese,Windowed.Seats,25
7,3,16,3,Discussion.Cubicles,35
7,3,16,3,Soft.seats,34
7,3,16,3,Moveable.seats,17
7,3,16,4,Soft.seats,156
7,3,16,4,Sofa,32
7,3,16,5,Windowed.Seats,67
7,3,16,5,X4.man.tables,37
7,3,16,5,X8.man.tables,23
7,3,16,6,Diagonal.Seats,48
7,3,16,6,Cubicle.seats,49
7,3,16,6,Windowed.Seats,45
7,3,16,6Chinese,Diagonal.Seats,29
7,3,16,6Chinese,Cubicle.seats,30
7,3,16,6Chinese,Windowed.Seats,28
7,3,17,3,Discussion.Cubicles,33
7,3,17,3,Soft.seats,33
7,3,17,3,Moveable.seats,16
7,3,17,4,Soft.seats,150
7,3,17,4,Sofa,32
7,3,17,5,Windowed.Seats,64
7,3,17,5,X4.man.tables,35
7,3,17,5,X8.man.tables,22
7,3,17,6,Diagonal.Seats,46
7,3,17,6,Cubicle.seats,47
7,3,17,6,Windowed.Seats,43
7,3,17,6Chinese,Diagonal.Seats,28
7,3,17,6Chinese,Cubicle.seats,29
7,3,17,6Chinese,Windowed.Seats,27
7,3,18,3,Discussion.Cubicles,37
7,3,18,3,Soft.seats,22
7,3,18,3,Moveable.seats,16
7,3,18,4,Soft.seats,121
7,3,18,4,Sofa,32
7,3,18,5,Windowed.Seats,51
7,3,18,5,X4.man.tables,28
7,3,18,5,X8.man.tables,18
7,3,18,6,Diagonal.Seats,26
7,3,18,6,Cubicle.seats,42
7,3,18,6,Windowed.Seats,41
7,3,18,6Chinese,Diagonal.Seats,23
7,3,18,6Chinese,Cubicle.seats,23
7,3,18,6Chinese,Windowed.Seats,22
7,3,19,3,Discussion.Cubicles,20
7,3,19,3,Soft.seats,12
7,3,19,3,Moveable.seats,8
7,3,19,4,Soft.seats,103
7,3,19,4,Sofa,32
7,3,19,5,Windowed.Seats,32
7,3,19,5,X4.man.tables,18
7,3,19,5,X8.man.tables,11
7,3,19,6,Diagonal.Seats,20
7,3,19,6,Cubicle.seats,33
7,3,19,6,Windowed.Seats,32
7,3,19,6Chinese,Diagonal.Seats,10
7,3,19,6Chinese,Cubicle.seats,16
7,3,19,6Chinese,Windowed.Seats,16
7,3,20,3,Discussion.Cubicles,15
7,3,20,3,Soft.seats,9
7,3,20,3,Moveable.seats,6
7,3,20,4,Soft.seats,47
7,3,20,4,Sofa,31
7,3,20,5,Windowed.Seats,24
7,3,20,5,X4.man.tables,13
7,3,20,5,X8.man.tables,9
7,3,20,6,Diagonal.Seats,15
7,3,20,6,Cubicle.seats,25
7,3,20,6,Windowed.Seats,24
7,3,20,6Chinese,Diagonal.Seats,8
7,3,20,6Chinese,Cubicle.seats,12
7,3,20,6Chinese,Windowed.Seats,12
7,3,21,3,Discussion.Cubicles,7
7,3,21,3,Soft.seats,4
7,3,21,3,Moveable.seats,3
7,3,21,4,Soft.seats,22
7,3,21,4,Sofa,15
7,3,21,5,Windowed.Seats,12
7,3,21,5,X4.man.tables,7
7,3,21,5,X8.man.tables,4
7,3,21,6,Diagonal.Seats,7
7,3,21,6,Cubicle.seats,12
7,3,21,6,Windowed.Seats,11
7,3,21,6Chinese,Diagonal.Seats,4
7,3,21,6Chinese,Cubicle.seats,6
7,3,21,6Chinese,Windowed.Seats,6
7,4,9,3,Discussion.Cubicles,2
7,4,9,3,Soft.seats,2
7,4,9,3,Moveable.seats,1
7,4,9,4,Soft.seats,5
7,4,9,4,Sofa,4
7,4,9,5,Windowed.Seats,3
7,4,9,5,X4.man.tables,2
7,4,9,5,X8.man.tables,1
7,4,9,6,Diagonal.Seats,2
7,4,9,6,Cubicle.seats,3
7,4,9,6,Windowed.Seats,3
7,4,9,6Chinese,Diagonal.Seats,1
7,4,9,6Chinese,Cubicle.seats,2
7,4,9,6Chinese,Windowed.Seats,2
7,4,10,3,Discussion.Cubicles,8
7,4,10,3,Soft.seats,5
7,4,10,3,Moveable.seats,4
7,4,10,4,Soft.seats,25
7,4,10,4,Sofa,17
7,4,10,5,Windowed.Seats,13
7,4,10,5,X4.man.tables,7
7,4,10,5,X8.man.tables,5
7,4,10,6,Diagonal.Seats,8
7,4,10,6,Cubicle.seats,13
7,4,10,6,Windowed.Seats,13
7,4,10,6Chinese,Diagonal.Seats,4
7,4,10,6Chinese,Cubicle.seats,7
7,4,10,6Chinese,Windowed.Seats,7
7,4,11,3,Discussion.Cubicles,18
7,4,11,3,Soft.seats,11
7,4,11,3,Moveable.seats,8
